Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
47,2016-01-31,1.45,89574.32,8791.51,58433.15,0.0,22349.66,6581.99,15767.67,0.0,organic,2016,GreatLakes
15,2016-09-11,2.03,9668.53,414.94,340.74,17.53,8895.32,8646.29,249.03,0.0,organic,2016,HarrisburgScranton
33,2016-05-08,1.6,6605.29,169.6,177.87,17.99,6239.83,5685.23,554.6,0.0,organic,2016,HarrisburgScranton
40,2016-03-20,1.51,7351.07,156.14,294.15,9.6,6891.18,6110.48,780.7,0.0,organic,2016,HarrisburgScranton
46,2016-02-07,1.91,7315.19,174.72,253.63,7.42,6879.42,2492.63,4386.79,0.0,organic,2016,HarrisburgScranton
13,2016-09-25,2.34,9905.86,188.52,3116.08,13.79,6587.47,6491.72,95.75,0.0,organic,2016,HartfordSpringfield
23,2016-07-17,2.39,12209.9,19.02,3863.13,8.15,8319.6,8319.6,0.0,0.0,organic,2016,HartfordSpringfield
47,2016-01-31,2.27,4585.28,126.99,2375.58,16.21,2066.5,1886.38,180.12,0.0,organic,2016,HartfordSpringfield
3,2016-12-04,1.0,23759.48,7476.0,37.13,0.0,16246.35,16243.02,3.33,0.0,organic,2016,Houston
13,2016-09-25,0.87,40784.87,13792.1,93.57,0.0,26899.2,26875.87,23.33,0.0,organic,2016,Houston
27,2016-06-19,1.13,17848.83,9746.5,55.2,0.0,8047.13,4002.17,4044.96,0.0,organic,2016,Houston
29,2016-06-05,1.05,20914.8,9052.29,84.02,0.0,11778.49,9907.74,1870.75,0.0,organic,2016,Houston
38,2016-04-03,1.18,12965.74,6048.13,46.83,0.0,6870.78,4963.28,1907.5,0.0,organic,2016,Houston
49,2016-01-17,1.31,11306.09,6398.07,99.57,0.0,4808.45,4808.45,0.0,0.0,organic,2016,Houston
8,2016-10-30,2.1,3125.55,150.44,1634.81,0.0,1340.3,1054.45,285.85,0.0,organic,2016,Indianapolis
33,2016-05-08,1.3,3820.07,120.0,1964.14,26.94,1708.99,772.63,936.36,0.0,organic,2016,Indianapolis
49,2016-01-17,1.51,2169.25,315.5,1240.35,8.83,604.57,283.33,321.24,0.0,organic,2016,Indianapolis
0,2016-12-25,1.27,3439.46,259.84,79.86,11.92,3087.84,1003.33,2084.51,0.0,organic,2016,Jacksonville
7,2016-11-06,1.43,3789.61,312.69,69.36,4.7,3402.86,650.0,2752.86,0.0,organic,2016,Jacksonville
32,2016-05-15,1.76,3079.43,2042.3,140.46,0.0,896.67,896.67,0.0,0.0,organic,2016,Jacksonville
16,2016-09-04,2.02,9266.73,2868.88,3199.25,0.0,3198.6,709.82,2488.78,0.0,organic,2016,LasVegas
19,2016-08-14,2.14,8267.22,2592.15,2647.51,0.0,3027.56,455.36,2572.2,0.0,organic,2016,LasVegas
27,2016-06-19,1.52,13092.1,5180.03,6593.84,0.0,1318.23,563.36,754.87,0.0,organic,2016,LasVegas
1,2016-12-18,1.29,75362.42,8328.2,30745.08,101.67,36187.47,31983.42,4204.05,0.0,organic,2016,LosAngeles
8,2016-10-30,2.1,48849.52,9327.57,19918.58,1.57,19601.8,11425.53,8176.27,0.0,organic,2016,LosAngeles
14,2016-09-18,1.47,74445.93,13098.28,24958.57,0.0,36389.08,31194.03,5195.05,0.0,organic,2016,LosAngeles
25,2016-07-03,1.23,116296.31,16982.26,37943.18,6.32,61364.55,59745.31,1619.24,0.0,organic,2016,LosAngeles
28,2016-06-12,1.15,106514.62,16790.67,34443.11,0.0,55280.84,55248.05,32.79,0.0,organic,2016,LosAngeles
18,2016-08-21,1.53,3132.72,18.62,2366.87,0.0,747.23,443.33,303.9,0.0,organic,2016,Louisville
43,2016-02-28,1.69,1081.74,15.76,1009.82,0.0,56.16,40.0,16.16,0.0,organic,2016,Louisville
4,2016-11-27,1.6,2084.95,15.57,2.71,0.0,2066.67,2036.67,30.0,0.0,organic,2016,MiamiFtLauderdale
5,2016-11-20,1.6,2157.46,6.44,17.68,0.0,2133.34,2113.34,20.0,0.0,organic,2016,MiamiFtLauderdale
10,2016-10-16,1.52,991.33,9.5,40.72,0.0,941.11,941.11,0.0,0.0,organic,2016,MiamiFtLauderdale
25,2016-07-03,1.24,6525.8,1109.37,55.4,0.0,5361.03,5321.03,40.0,0.0,organic,2016,MiamiFtLauderdale
26,2016-06-26,1.39,4836.08,1526.49,62.92,0.0,3246.67,3226.67,20.0,0.0,organic,2016,MiamiFtLauderdale
30,2016-05-29,1.27,5931.42,851.52,16.57,0.0,5063.33,5043.33,20.0,0.0,organic,2016,MiamiFtLauderdale
33,2016-05-08,1.48,4317.01,932.93,14.08,0.0,3370.0,3363.33,6.67,0.0,organic,2016,MiamiFtLauderdale
47,2016-01-31,1.54,1844.79,804.36,0.0,0.0,1040.43,1040.43,0.0,0.0,organic,2016,MiamiFtLauderdale
0,2016-12-25,1.68,72923.61,2716.25,30275.52,1628.46,38303.38,35684.99,2618.39,0.0,organic,2016,Midsouth
22,2016-07-24,1.75,103128.79,3832.04,54656.68,5019.61,39620.46,32405.39,7215.07,0.0,organic,2016,Midsouth
41,2016-03-13,1.4,91287.93,3388.4,46780.43,2001.92,39117.18,21173.39,17943.79,0.0,organic,2016,Midsouth
0,2016-12-25,1.5,3223.64,173.43,2567.94,0.0,482.27,31.11,451.16,0.0,organic,2016,Nashville
18,2016-08-21,1.48,9322.85,643.33,4627.09,0.0,4052.43,2242.22,1810.21,0.0,organic,2016,Nashville
25,2016-07-03,0.89,15605.42,615.59,5239.37,0.0,9750.46,431.4,9319.06,0.0,organic,2016,Nashville
43,2016-02-28,1.53,5288.17,645.58,3099.19,0.0,1543.4,1530.0,13.4,0.0,organic,2016,Nashville
1,2016-12-18,1.43,2560.46,77.12,0.0,0.0,2483.34,1755.41,727.93,0.0,organic,2016,NewOrleansMobile
5,2016-11-20,1.55,3713.49,73.61,0.0,0.0,3639.88,2620.83,1019.05,0.0,organic,2016,NewOrleansMobile
19,2016-08-14,1.55,5197.45,610.77,0.0,0.0,4586.68,4436.68,150.0,0.0,organic,2016,NewOrleansMobile
30,2016-05-29,1.8,1035.0,693.0,0.0,0.0,342.0,338.67,3.33,0.0,organic,2016,NewOrleansMobile
40,2016-03-20,1.26,3553.39,648.58,3.02,0.0,2901.79,2901.79,0.0,0.0,organic,2016,NewOrleansMobile
30,2016-05-29,2.15,34505.47,4303.03,13793.1,2706.92,13702.42,11496.63,2205.79,0.0,organic,2016,NewYork
38,2016-04-03,2.08,47308.85,5327.82,16420.01,2448.53,23112.49,21876.59,1235.9,0.0,organic,2016,NewYork
48,2016-01-24,2.09,28121.46,2289.5,9484.63,2221.2,14126.13,7033.2,7092.93,0.0,organic,2016,NewYork
34,2016-05-01,1.94,151476.61,8435.32,33077.84,2206.77,107756.68,95608.27,12148.41,0.0,organic,2016,Northeast
36,2016-04-17,1.84,119446.75,6852.49,28274.04,2138.19,82182.03,68444.04,13737.99,0.0,organic,2016,Northeast
1,2016-12-18,1.95,7450.03,6.19,215.35,0.0,7228.49,7228.49,0.0,0.0,organic,2016,NorthernNewEngland
12,2016-10-02,1.58,12400.93,0.0,173.16,0.0,12227.77,12227.77,0.0,0.0,organic,2016,NorthernNewEngland
16,2016-09-04,1.58,13039.44,1.0,231.39,0.0,12807.05,12807.05,0.0,0.0,organic,2016,NorthernNewEngland
29,2016-06-05,1.04,5130.06,0.0,184.17,0.0,4945.89,4945.89,0.0,0.0,organic,2016,NorthernNewEngland
31,2016-05-22,1.26,7645.75,3.81,249.99,0.0,7391.95,7391.95,0.0,0.0,organic,2016,NorthernNewEngland
43,2016-02-28,1.64,9920.46,1.26,357.43,0.0,9561.77,9558.44,3.33,0.0,organic,2016,NorthernNewEngland
35,2016-04-24,1.61,6013.98,2375.0,98.26,0.0,3540.72,3540.72,0.0,0.0,organic,2016,Orlando
20,2016-08-07,2.04,9269.42,729.49,3821.28,3.83,4714.82,4646.5,68.32,0.0,organic,2016,Philadelphia
23,2016-07-17,2.16,13247.34,855.59,4251.85,20.67,8119.23,6665.17,1454.06,0.0,organic,2016,Philadelphia
34,2016-05-01,1.87,13101.38,1713.54,3814.81,2.26,7570.77,7400.31,170.46,0.0,organic,2016,Philadelphia
17,2016-08-28,2.18,8525.59,3373.56,3328.41,0.0,1823.62,443.1,1380.52,0.0,organic,2016,PhoenixTucson
27,2016-06-19,1.69,17096.49,5593.38,9679.7,0.0,1823.41,483.99,1339.42,0.0,organic,2016,PhoenixTucson
32,2016-05-15,1.37,23075.45,6930.33,11799.94,0.0,4345.18,418.79,3926.39,0.0,organic,2016,PhoenixTucson
39,2016-03-27,1.54,11321.14,6596.67,2100.78,0.0,2623.69,2259.37,364.32,0.0,organic,2016,PhoenixTucson
51,2016-01-03,1.61,10650.66,6889.43,1037.3,0.0,2723.93,2618.9,105.03,0.0,organic,2016,PhoenixTucson
1,2016-12-18,1.48,6429.27,693.2,13.9,0.0,5722.17,5309.07,413.1,0.0,organic,2016,Pittsburgh
8,2016-10-30,1.54,8707.36,949.37,59.89,0.0,7698.1,7249.13,448.97,0.0,organic,2016,Pittsburgh
9,2016-10-23,1.52,8896.5,1009.65,87.95,0.0,7798.9,7224.88,574.02,0.0,organic,2016,Pittsburgh
25,2016-07-03,1.47,3486.32,252.15,525.74,0.0,2708.43,2617.74,90.69,0.0,organic,2016,Pittsburgh
30,2016-05-29,1.49,7189.09,1007.26,247.63,6.69,5927.51,5927.51,0.0,0.0,organic,2016,Pittsburgh
32,2016-05-15,1.41,2139.33,181.27,240.6,14.83,1702.63,1702.63,0.0,0.0,organic,2016,Pittsburgh
37,2016-04-10,1.35,1159.5,91.5,301.33,0.0,766.67,766.67,0.0,0.0,organic,2016,Pittsburgh
12,2016-10-02,1.76,47384.06,2804.71,18186.33,649.6,25743.42,13418.55,12324.87,0.0,organic,2016,Plains
31,2016-05-22,1.63,53325.35,7055.8,25456.08,10288.36,10525.11,6942.43,3582.68,0.0,organic,2016,Plains
0,2016-12-25,0.68,72161.05,2888.38,7043.82,9.89,62218.96,638.89,61580.07,0.0,organic,2016,Portland
8,2016-10-30,2.55,7136.88,1910.88,4597.68,0.83,627.49,172.25,455.24,0.0,organic,2016,Portland
13,2016-09-25,1.57,15562.86,2981.79,2886.82,0.0,9694.25,4026.13,5668.12,0.0,organic,2016,Portland
16,2016-09-04,1.34,38353.11,4754.59,13713.44,0.0,19885.08,872.7,19012.38,0.0,organic,2016,Portland
20,2016-08-07,1.58,28823.92,5514.1,9962.34,0.0,13347.48,3073.59,10273.89,0.0,organic,2016,Portland
39,2016-03-27,1.33,30826.41,1420.43,16074.89,1.65,13329.44,88.94,13240.5,0.0,organic,2016,Portland
50,2016-01-10,1.25,30581.35,1551.96,12122.49,15.05,16891.85,22.3,16869.55,0.0,organic,2016,Portland
51,2016-01-03,1.44,28250.84,2016.38,10072.33,6.69,16155.44,133.87,16021.57,0.0,organic,2016,Portland
10,2016-10-16,1.69,13121.67,168.46,5344.14,579.87,7029.2,6432.51,596.69,0.0,organic,2016,RaleighGreensboro
16,2016-09-04,1.83,14951.65,202.29,5615.18,591.32,8542.86,7280.01,1262.85,0.0,organic,2016,RaleighGreensboro
21,2016-07-31,1.68,15250.82,326.34,7146.4,1131.55,6646.53,6307.47,339.06,0.0,organic,2016,RaleighGreensboro
25,2016-07-03,1.44,7492.18,199.81,4533.08,419.71,2339.58,1563.39,776.19,0.0,organic,2016,RichmondNorfolk
36,2016-04-17,1.19,9118.19,253.12,3546.14,205.14,5113.79,3257.15,1856.64,0.0,organic,2016,RichmondNorfolk
45,2016-02-14,1.29,5510.43,177.82,2574.21,212.43,2545.97,1288.89,1257.08,0.0,organic,2016,RichmondNorfolk
49,2016-01-17,1.4,4173.42,69.79,2273.91,253.58,1576.14,1033.7,542.44,0.0,organic,2016,RichmondNorfolk
51,2016-01-03,1.45,5094.68,110.92,2315.25,326.87,2341.64,1223.21,1118.43,0.0,organic,2016,RichmondNorfolk
5,2016-11-20,0.98,9215.63,75.81,2398.24,0.0,6741.58,1186.12,5555.46,0.0,organic,2016,Roanoke
6,2016-11-13,1.17,9499.5,65.3,2932.56,0.0,6501.64,1297.2,5204.44,0.0,organic,2016,Roanoke
16,2016-09-04,1.15,11844.17,97.77,3795.93,0.0,7950.47,1605.04,6345.43,0.0,organic,2016,Roanoke
22,2016-07-24,1.51,7005.43,149.8,4086.11,0.0,2769.52,1330.89,1438.63,0.0,organic,2016,Roanoke
43,2016-02-28,1.29,4884.11,102.18,3439.18,0.0,1342.75,759.17,583.58,0.0,organic,2016,Roanoke
13,2016-09-25,2.18,6758.91,1733.09,4758.69,9.29,257.84,251.17,6.67,0.0,organic,2016,Sacramento
17,2016-08-28,2.23,6918.81,1196.98,5359.18,2.66,359.99,359.99,0.0,0.0,organic,2016,Sacramento
25,2016-07-03,2.13,9057.29,1931.88,6761.58,0.0,363.83,363.83,0.0,0.0,organic,2016,Sacramento
37,2016-04-10,2.05,7871.28,1570.39,5977.15,0.0,323.74,323.74,0.0,0.0,organic,2016,Sacramento
5,2016-11-20,2.22,8535.78,747.96,6107.03,0.0,1680.79,720.0,960.79,0.0,organic,2016,SanDiego
28,2016-06-12,1.45,18898.31,2863.86,11757.61,3.23,4273.61,4270.02,3.59,0.0,organic,2016,SanDiego
31,2016-05-22,1.15,21361.58,2091.2,10494.08,4.81,8771.49,8771.49,0.0,0.0,organic,2016,SanDiego
32,2016-05-15,1.53,16392.02,2107.1,9617.74,0.0,4667.18,4667.18,0.0,0.0,organic,2016,SanDiego
39,2016-03-27,1.35,16902.98,1329.74,9842.92,4.76,5725.56,1289.57,4435.99,0.0,organic,2016,SanDiego
40,2016-03-20,1.4,14926.04,1809.37,8607.36,3.21,4506.1,2285.38,2220.72,0.0,organic,2016,SanDiego
41,2016-03-13,1.38,20836.85,1821.51,12902.73,0.0,6112.61,1609.13,4503.48,0.0,organic,2016,SanDiego
10,2016-10-16,2.34,9048.18,696.18,5316.66,0.0,3035.34,3035.34,0.0,0.0,organic,2016,SanFrancisco
13,2016-09-25,2.35,21280.92,1004.39,17080.28,0.0,3196.25,3172.92,23.33,0.0,organic,2016,SanFrancisco
41,2016-03-13,2.27,25229.74,1352.64,22132.15,0.0,1744.95,1744.95,0.0,0.0,organic,2016,SanFrancisco
43,2016-02-28,2.29,24175.21,1143.86,23000.07,0.0,31.28,31.28,0.0,0.0,organic,2016,SanFrancisco
4,2016-11-27,1.53,36545.5,321.68,9807.21,26.11,26390.5,322.68,26067.82,0.0,organic,2016,Seattle
5,2016-11-20,1.59,40278.71,385.45,10855.78,3.92,29033.56,735.87,28297.69,0.0,organic,2016,Seattle
6,2016-11-13,2.28,28907.25,541.62,18490.5,41.96,9833.17,801.11,9032.06,0.0,organic,2016,Seattle
17,2016-08-28,2.24,18871.59,5595.5,12638.28,31.08,606.73,532.98,73.75,0.0,organic,2016,Seattle
23,2016-07-17,2.11,30480.39,1924.24,25560.94,35.13,2960.08,363.33,2596.75,0.0,organic,2016,Seattle
35,2016-04-24,1.31,63398.87,667.33,41604.03,11.87,21115.64,435.55,20680.09,0.0,organic,2016,Seattle
9,2016-10-23,1.4,11386.72,428.52,3328.29,276.86,7353.05,3788.85,3564.2,0.0,organic,2016,SouthCarolina
30,2016-05-29,1.41,9383.7,1076.48,2749.91,274.37,5282.94,4732.74,550.2,0.0,organic,2016,SouthCarolina
35,2016-04-24,1.49,9294.82,711.94,2575.64,247.25,5759.99,5536.75,223.24,0.0,organic,2016,SouthCarolina
11,2016-10-09,1.09,150647.8,54851.54,4379.24,0.0,91417.02,66104.4,25312.62,0.0,organic,2016,SouthCentral
48,2016-01-24,1.35,70767.77,23737.39,5747.06,0.0,41283.32,39836.86,1446.46,0.0,organic,2016,SouthCentral
18,2016-08-21,1.65,64499.62,11946.01,13428.48,712.1,38413.03,32410.75,6002.28,0.0,organic,2016,Southeast
27,2016-06-19,1.22,68218.09,15584.56,13257.71,654.68,38721.14,23160.93,15560.21,0.0,organic,2016,Southeast
40,2016-03-20,1.46,49153.27,15483.39,8830.51,452.71,24386.66,21785.79,2600.87,0.0,organic,2016,Southeast
4,2016-11-27,1.33,3169.8,38.57,645.56,0.0,2485.67,23.68,2461.99,0.0,organic,2016,Spokane
7,2016-11-06,2.02,1894.26,14.17,965.27,0.0,914.82,26.67,888.15,0.0,organic,2016,Spokane
9,2016-10-23,2.23,1253.5,48.21,938.03,5.02,262.24,0.0,262.24,0.0,organic,2016,Spokane
13,2016-09-25,2.27,1737.7,299.91,912.38,0.0,525.41,54.5,470.91,0.0,organic,2016,Spokane
25,2016-07-03,1.69,3136.55,403.35,1599.9,0.0,1133.3,7.51,1125.79,0.0,organic,2016,Spokane
40,2016-03-20,1.08,4726.65,88.02,1757.48,0.0,2881.15,441.53,2439.62,0.0,organic,2016,Spokane
50,2016-01-10,1.2,3528.15,44.29,1435.6,3.85,2044.41,0.0,2044.41,0.0,organic,2016,Spokane
14,2016-09-18,1.54,6740.24,2418.28,838.57,0.0,3483.39,711.99,2771.4,0.0,organic,2016,StLouis
21,2016-07-31,1.57,9269.91,2001.3,1662.32,52.23,5554.06,5547.39,6.67,0.0,organic,2016,StLouis
33,2016-05-08,1.47,5666.7,1939.42,608.58,0.0,3118.7,155.45,2963.25,0.0,organic,2016,StLouis
37,2016-04-10,0.58,14137.4,668.77,489.85,0.0,12978.78,61.76,12917.02,0.0,organic,2016,StLouis
18,2016-08-21,1.53,2472.9,7.34,157.78,0.0,2307.78,2307.78,0.0,0.0,organic,2016,Syracuse
42,2016-03-06,2.09,2090.95,0.0,225.45,0.0,1865.5,520.25,1345.25,0.0,organic,2016,Syracuse
2,2016-12-11,1.37,5795.54,317.18,16.63,0.0,5461.73,3273.33,2188.4,0.0,organic,2016,Tampa
17,2016-08-28,1.39,3938.37,114.1,60.94,0.0,3763.33,3723.33,40.0,0.0,organic,2016,Tampa
23,2016-07-17,1.44,4063.4,733.1,56.96,0.0,3273.34,3236.67,36.67,0.0,organic,2016,Tampa
35,2016-04-24,1.47,4904.86,1134.14,66.8,0.0,3703.92,3703.92,0.0,0.0,organic,2016,Tampa
42,2016-03-06,1.5,2873.92,1202.81,44.19,0.0,1626.92,1610.25,16.67,0.0,organic,2016,Tampa
46,2016-02-07,1.49,3031.31,1128.33,16.05,0.0,1886.93,1886.93,0.0,0.0,organic,2016,Tampa
48,2016-01-24,1.44,3907.4,1147.09,39.51,0.0,2720.8,2717.47,3.33,0.0,organic,2016,Tampa
50,2016-01-10,1.6,3428.28,1487.74,16.13,0.0,1924.41,1770.0,154.41,0.0,organic,2016,Tampa
6,2016-11-13,1.7,863948.15,110018.79,257268.83,3669.98,492990.55,322666.23,170324.32,0.0,organic,2016,TotalUS
16,2016-09-04,1.54,1052088.77,137842.79,344378.75,4653.04,565214.19,415589.66,149624.53,0.0,organic,2016,TotalUS
32,2016-05-15,1.45,1023252.17,146037.3,437584.52,8120.53,431509.82,309561.79,121948.03,0.0,organic,2016,TotalUS
45,2016-02-14,1.37,852463.31,102897.63,306235.69,6955.69,436374.3,201936.87,234437.43,0.0,organic,2016,TotalUS
37,2016-04-10,0.99,405751.04,30288.09,99517.71,131.37,275813.87,81246.82,194567.05,0.0,organic,2016,West
39,2016-03-27,1.39,208015.17,34897.61,73832.59,73.54,99211.43,24069.73,75141.7,0.0,organic,2016,West
41,2016-03-13,1.0,344775.17,42978.57,73760.05,156.62,227879.93,60151.34,167728.59,0.0,organic,2016,West
0,2016-12-25,1.31,17382.2,1381.72,3099.16,20.05,12881.27,12843.07,38.2,0.0,organic,2016,WestTexNewMexico
22,2016-07-24,1.99,16025.11,3853.35,4310.26,8.49,7853.01,3647.77,4205.24,0.0,organic,2016,WestTexNewMexico
33,2016-05-08,1.1,41244.99,4759.58,9207.54,14337.18,12940.69,7111.59,5829.1,0.0,organic,2016,WestTexNewMexico
46,2016-02-07,1.49,13712.44,1451.0,4199.43,37.92,8024.09,7913.5,110.59,0.0,organic,2016,WestTexNewMexico
7,2017-11-12,1.71,2664.62,0.0,245.71,0.0,2418.91,2418.91,0.0,0.0,organic,2017,Albany
23,2017-07-23,1.42,4233.61,93.39,93.39,0.0,4046.83,4046.83,0.0,0.0,organic,2017,Albany
34,2017-05-07,1.79,2897.23,89.53,315.14,0.0,2492.56,2492.56,0.0,0.0,organic,2017,Albany
36,2017-04-23,1.92,2087.6,110.25,182.56,0.0,1794.79,1794.79,0.0,0.0,organic,2017,Albany
5,2017-11-26,1.66,11834.89,344.14,3863.03,0.0,7627.72,6495.07,1132.65,0.0,organic,2017,Atlanta
12,2017-10-08,2.55,12275.61,371.26,4535.92,0.0,7368.43,6809.48,558.95,0.0,organic,2017,Atlanta
14,2017-09-24,2.56,18912.3,507.34,5068.56,0.0,13336.4,4252.99,9083.41,0.0,organic,2017,Atlanta
18,2017-08-27,2.59,13910.32,639.25,6918.13,0.0,6352.94,2356.85,3996.09,0.0,organic,2017,Atlanta
22,2017-07-30,1.78,15501.08,431.93,6137.14,0.0,8932.01,4879.96,4052.05,0.0,organic,2017,Atlanta
40,2017-03-26,1.27,16209.23,1653.21,5804.09,0.0,8751.93,146.67,8605.26,0.0,organic,2017,Atlanta
44,2017-02-26,0.64,24322.77,1111.31,3495.28,0.0,19716.18,150.0,19566.18,0.0,organic,2017,Atlanta
49,2017-01-22,1.62,7484.99,1121.56,4738.82,0.0,1624.61,2.79,1621.82,0.0,organic,2017,Atlanta
10,2017-10-22,1.64,47486.93,815.38,10255.4,71.21,36344.94,36343.5,1.44,0.0,organic,2017,BaltimoreWashington
22,2017-07-30,1.6,41846.93,1117.3,8371.18,115.39,32243.06,32243.06,0.0,0.0,organic,2017,BaltimoreWashington
41,2017-03-19,2.06,18537.54,1109.47,7239.15,227.38,9961.54,9943.79,17.75,0.0,organic,2017,BaltimoreWashington
44,2017-02-26,1.93,16773.14,1273.89,7291.17,302.05,7906.03,7897.78,8.25,0.0,organic,2017,BaltimoreWashington
2,2017-12-17,1.79,1797.04,28.34,552.03,0.0,1216.67,264.39,952.28,0.0,organic,2017,Boise
20,2017-08-13,2.32,1816.79,71.06,602.73,0.0,1143.0,186.3,956.7,0.0,organic,2017,Boise
41,2017-03-19,1.25,2665.45,6.42,539.13,0.0,2119.9,454.72,1665.18,0.0,organic,2017,Boise
51,2017-01-08,1.04,4137.35,3.0,585.08,0.0,3549.27,632.37,2916.9,0.0,organic,2017,Boise
22,2017-07-30,1.61,23890.76,7.0,1303.51,0.0,22580.25,17924.17,4656.08,0.0,organic,2017,Boston
31,2017-05-28,2.04,20860.14,20.57,1658.97,0.0,19180.6,17542.21,1638.39,0.0,organic,2017,Boston
40,2017-03-26,2.02,17307.58,182.23,1192.32,0.0,15933.03,14681.31,1251.72,0.0,organic,2017,Boston
49,2017-01-22,1.93,15417.31,9.6,969.46,0.0,14438.25,14438.25,0.0,0.0,organic,2017,Boston
50,2017-01-15,1.88,17012.28,12.3,1315.1,0.0,15684.88,15554.34,130.54,0.0,organic,2017,Boston
4,2017-12-03,1.18,7575.49,101.72,39.09,0.0,7434.68,3655.67,3779.01,0.0,organic,2017,BuffaloRochester
34,2017-05-07,2.19,7609.96,0.0,650.65,0.0,6959.31,1219.99,5739.32,0.0,organic,2017,BuffaloRochester
7,2017-11-12,1.99,122017.93,29124.07,43952.88,1.59,48939.39,48885.5,53.89,0.0,organic,2017,California
9,2017-10-29,2.01,129602.47,29243.35,48086.52,0.0,52272.6,52247.85,24.75,0.0,organic,2017,California
20,2017-08-13,2.21,139016.53,27834.92,44902.56,0.0,66279.05,66110.1,168.95,0.0,organic,2017,California
38,2017-04-09,1.63,186112.1,30319.27,66541.46,7.86,89243.51,82024.66,7218.85,0.0,organic,2017,California
49,2017-01-22,1.53,136422.97,28034.89,54342.56,6.18,54039.34,49913.43,4125.91,0.0,organic,2017,California
50,2017-01-15,1.66,142739.21,27811.48,58090.25,3.08,56834.4,55364.11,1470.29,0.0,organic,2017,California
0,2017-12-31,1.71,11939.07,34.71,5197.49,198.71,6508.16,6416.36,91.8,0.0,organic,2017,Charlotte
1,2017-12-24,1.83,9064.06,6.59,3987.42,214.4,4855.65,4855.65,0.0,0.0,organic,2017,Charlotte
9,2017-10-29,2.02,11245.23,43.32,3776.83,160.97,7264.11,7117.43,146.68,0.0,organic,2017,Charlotte
38,2017-04-09,2.02,8814.73,247.84,5759.67,705.1,2102.12,1909.12,193.0,0.0,organic,2017,Charlotte
5,2017-11-26,1.73,28513.37,35.72,19019.1,0.0,9458.55,9427.44,31.11,0.0,organic,2017,Chicago
38,2017-04-09,1.95,57024.53,298.8,53040.02,0.0,3685.71,3685.71,0.0,0.0,organic,2017,Chicago
50,2017-01-15,1.85,38542.5,78.31,34378.08,0.0,4086.11,4086.11,0.0,0.0,organic,2017,Chicago
35,2017-04-30,1.66,13924.31,243.48,4877.17,0.0,8803.66,882.46,7921.2,0.0,organic,2017,CincinnatiDayton
44,2017-02-26,0.49,44024.03,252.79,4472.68,0.0,39298.56,600.0,38698.56,0.0,organic,2017,CincinnatiDayton
3,2017-12-10,1.52,6603.57,423.48,1207.97,0.0,4972.12,4523.96,448.16,0.0,organic,2017,Columbus
20,2017-08-13,1.73,7525.56,745.58,2180.18,0.0,4599.8,4463.86,135.94,0.0,organic,2017,Columbus
37,2017-04-16,1.03,14081.94,763.69,2797.15,0.0,10521.1,2641.36,7879.74,0.0,organic,2017,Columbus
37,2017-04-16,1.12,33122.75,9397.49,707.69,0.0,23017.57,22882.31,135.26,0.0,organic,2017,DallasFtWorth
0,2017-12-31,1.48,17906.71,4400.94,482.72,12.67,13010.38,12128.68,881.7,0.0,organic,2017,Denver
4,2017-12-03,1.79,23854.79,4565.3,367.5,16.23,18905.76,18830.06,75.7,0.0,organic,2017,Denver
34,2017-05-07,0.9,145594.19,32779.19,13318.7,213.66,99282.64,45109.17,54173.47,0.0,organic,2017,Denver
42,2017-03-12,0.98,52575.07,14682.3,2307.67,33.7,35551.4,35069.92,481.48,0.0,organic,2017,Denver
51,2017-01-08,0.8,39403.42,8720.61,1639.28,53.69,28989.84,3473.4,25516.44,0.0,organic,2017,Denver
1,2017-12-24,1.37,18289.06,389.59,2494.02,0.0,15321.76,12812.55,2509.21,0.0,organic,2017,Detroit
13,2017-10-01,1.75,21753.6,503.84,3596.4,0.0,17535.94,15555.28,1980.66,0.0,organic,2017,Detroit
22,2017-07-30,1.61,17991.86,507.0,3352.6,0.0,14132.26,9913.45,4218.81,0.0,organic,2017,Detroit
5,2017-11-26,1.3,6128.58,17.36,766.58,0.0,5344.64,5344.64,0.0,0.0,organic,2017,GrandRapids
30,2017-06-04,2.33,1389.65,2.87,903.88,0.0,482.9,326.67,156.23,0.0,organic,2017,GrandRapids
47,2017-02-05,1.7,1112.77,54.67,688.31,0.0,369.79,369.79,0.0,0.0,organic,2017,GrandRapids
48,2017-01-29,1.67,1626.47,47.74,1079.73,0.0,499.0,386.67,112.33,0.0,organic,2017,GrandRapids
12,2017-10-08,1.7,191866.1,3603.46,56237.45,1.62,131818.51,124355.02,7463.49,0.0,organic,2017,GreatLakes
22,2017-07-30,1.65,178141.22,3482.46,65083.8,0.0,109284.6,76778.61,32505.99,0.0,organic,2017,GreatLakes
25,2017-07-09,1.62,153380.48,3853.72,70843.63,0.0,78683.13,14008.38,64674.75,0.0,organic,2017,GreatLakes
4,2017-12-03,1.46,18106.96,450.89,329.58,5.97,17320.52,17313.92,6.6,0.0,organic,2017,HarrisburgScranton
6,2017-11-19,1.62,14161.9,176.4,275.71,9.39,13700.4,13700.4,0.0,0.0,organic,2017,HarrisburgScranton
14,2017-09-24,1.47,23810.69,312.15,164.21,17.19,23317.14,23317.14,0.0,0.0,organic,2017,HarrisburgScranton
